clean_prefix,corrupt_prefix,patient,clean_verb,corrupt_verb,uid,domain,clean,corrupt,seq_len,clean_Delta_P,corrupt_Delta_P,clean_avg_LD_pairs,corrupt_avg_LD_pairs,clean_avg_LD_top_k,corrupt_avg_LD_top_k,clean_LD_someone_something,corrupt_LD_someone_something,clean_metric,corrupt_metric
The investment was allocated by the,The investment was inflated by the,investment,allocated,inflated,11e1eae9370e446fbbaa1d7963bb5730,Financial Economic Frame,The investment was allocated by the,The investment was inflated by the,7,3.689280492835678e-05,2.2041900592739694e-05,1.5762053728103638,0.7202229499816895,1.9792943000793457,0.5625710487365723,2.219592571258545,-0.019008159637451172,1.5762053728103638,0.7202229499816895
The profit was approved by the,The profit was distorted by the,profit,approved,distorted,bfb2a470bd4b4a41af19d371e8db4b0e,Financial Economic Frame,The profit was approved by the,The profit was distorted by the,7,2.9092867407598533e-05,4.4524858822114766e-06,1.1047616004943848,0.3850288391113281,1.5815563201904297,0.09390449523925781,1.3319344520568848,-0.17641258239746094,1.1047616004943848,0.3850288391113281
The dataset was reviewed by the,The dataset was obscured by the,dataset,reviewed,obscured,0de1a0a4e9574febafaa802155f8cf73,Academic Scientific Frame,The dataset was reviewed by the,The dataset was obscured by the,7,6.211404252098873e-05,-1.342197174380999e-05,1.739333987236023,-0.6343486309051514,2.943782329559326,-0.6625032424926758,2.627927303314209,-0.004668712615966797,1.739333987236023,-0.6343486309051514
The station was renovated by the,The station was battered by the,station,renovated,battered,f7e664c01bec46f9a48a9ae40bc2c736,Physical Structures,The station was renovated by the,The station was battered by the,7,5.1497831009328365e-05,-0.0001216210366692394,1.4130644798278809,-1.4402995109558105,1.0841212272644043,-2.693955421447754,2.914130687713623,-0.672755241394043,1.4130644798278809,-1.4402995109558105
The road was maintained by the,The road was buried by the,road,maintained,buried,946590352f5947d7a0bbeec1418d9746,Physical Structures,The road was maintained by the,The road was buried by the,7,6.083246262278408e-06,-0.00015365144645329565,0.6189389228820801,-1.3995168209075928,0.13904380798339844,-2.683177947998047,2.4222755432128906,-0.21131324768066406,0.6189389228820801,-1.3995168209075928
The valuation was adjusted by the,The valuation was inflated by the,valuation,adjusted,inflated,cd80b47f993b42b0aa743e053716ae78,Financial Economic Frame,The valuation was adjusted by the,The valuation was inflated by the,7,5.4193711548577994e-05,1.8995662685483694e-05,1.5101619958877563,0.7021830081939697,2.2026662826538086,0.5982365608215332,2.1483311653137207,-0.31745004653930664,1.5101619958877563,0.7021830081939697
The protocol was validated by the,The protocol was delayed by the,protocol,validated,delayed,c6109bb5e5e94805bef894f34606f69e,Academic Scientific Frame,The protocol was validated by the,The protocol was delayed by the,7,8.571062608098146e-06,-7.617214578203857e-06,0.30331897735595703,0.41626691818237305,0.48070240020751953,-0.09626960754394531,0.915593147277832,-0.32625627517700195,0.30331897735595703,0.41626691818237305
The valuation was allocated by the,The valuation was reduced by the,valuation,allocated,reduced,c82a0816aa1e4e79b88e6cb292087f67,Financial Economic Frame,The valuation was allocated by the,The valuation was reduced by the,7,6.713648326694965e-05,3.618952177930623e-05,1.868293046951294,0.9875900745391846,2.555058002471924,1.5207839012145996,3.0874435901641846,-1.1804437637329102,1.868293046951294,0.9875900745391846
The pension was approved by the,The pension was constrained by the,pension,approved,constrained,6225946f3cf547c982bc5d16cd34b49b,Financial Economic Frame,The pension was approved by the,The pension was constrained by the,7,1.6349753423128277e-05,-1.079024514183402e-06,1.1764578819274902,0.5905416011810303,1.7398910522460938,0.2884702682495117,0.8186688423156738,-1.1060423851013184,1.1764578819274902,0.5905416011810303
The chapter was validated by the,The chapter was obscured by the,chapter,validated,obscured,dc76ccd442c8466b88c12cf74aee2506,Academic Scientific Frame,The chapter was validated by the,The chapter was obscured by the,7,6.734069029334933e-05,-5.973067891318351e-05,1.1308358907699585,-1.053238868713379,1.8332738876342773,-1.3708624839782715,1.9768600463867188,-0.09508705139160156,1.1308358907699585,-1.053238868713379
The treasury was valued by the,The treasury was drained by the,treasury,valued,drained,b8f0f5beef1247f887d01f61f3b53657,Financial Economic Frame,The treasury was valued by the,The treasury was drained by the,7,6.533940904773772e-05,-3.304552228655666e-05,2.091548442840576,-0.28922200202941895,2.372767448425293,-0.792208194732666,2.518706798553467,-0.533656120300293,2.091548442840576,-0.28922200202941895
The stadium was maintained by the,The stadium was damaged by the,stadium,maintained,damaged,c00c25b0a32a4fb8b6eeee31bc004c5f,Physical Structures,The stadium was maintained by the,The stadium was damaged by the,7,1.1451824320829473e-05,-0.00023674588010180742,1.0423907041549683,-1.619617223739624,1.099658489227295,-2.8795571327209473,1.3367652893066406,-0.25899600982666016,1.0423907041549683,-1.619617223739624
The savings was monitored by the,The savings was constrained by the,savings,monitored,constrained,e3aad1a73b2b4eea9ed4ef0aea8f4ea4,Financial Economic Frame,The savings was monitored by the,The savings was constrained by the,7,1.9881037587765604e-05,-4.181769327260554e-06,0.9278907775878906,0.11938667297363281,1.2840194702148438,-0.051477909088134766,1.9286918640136719,-1.271923542022705,0.9278907775878906,0.11938667297363281
The building was monitored by the,The building was battered by the,building,monitored,battered,31b58b0cb7f347b0a197959b4a31638d,Physical Structures,The building was monitored by the,The building was battered by the,7,5.065610821475275e-06,-9.723689436214045e-05,0.1721808910369873,-1.3006021976470947,0.08772134780883789,-2.395354747772217,1.481252670288086,-0.1551837921142578,0.1721808910369873,-1.3006021976470947
The pasta was served by the,The pasta was tainted by the,pasta,served,tainted,035a0222f76f424d823181884cdcf9fc,Culinary Frame,The pasta was served by the,The pasta was tainted by the,7,0.000324842898407951,-9.032793605001643e-05,1.7083091735839844,-0.7476160526275635,1.780634880065918,-1.5129575729370117,3.2247533798217773,-2.2438745498657227,1.7083091735839844,-0.7476160526275635
The reserve was managed by the,The reserve was reduced by the,reserve,managed,reduced,a20bc43934894509b3b2cf8cf782c44b,Financial Economic Frame,The reserve was managed by the,The reserve was reduced by the,7,4.570863166009076e-05,2.470895924489014e-05,1.7708669900894165,0.5181963443756104,1.7862286567687988,0.7780165672302246,2.6497793197631836,-0.9488992691040039,1.7708669900894165,0.5181963443756104
The harbor was secured by the,The harbor was shaken by the,harbor,secured,shaken,f18d42899b784171bf85b8c86b1545ff,Physical Structures,The harbor was secured by the,The harbor was shaken by the,7,-1.624264223210048e-05,-0.0001812592672649771,-0.07189750671386719,-1.3638672828674316,-0.6244850158691406,-2.7848711013793945,0.2317337989807129,-1.3843364715576172,-0.07189750671386719,-1.3638672828674316
The maple was planted by the,The maple was choked by the,maple,planted,choked,5f688509f94f498485676775651c7139,Biological Organisms,The maple was planted by the,The maple was choked by the,7,8.121241262415424e-05,-9.101848263526335e-05,1.9034233093261719,-1.3795886039733887,1.7621231079101562,-2.136258125305176,3.2016916275024414,-0.40804386138916016,1.9034233093261719,-1.3795886039733887
The budget was adjusted by the,The budget was reduced by the,budget,adjusted,reduced,0276aa77a7e14ae7ad65b5c5ee4da329,Financial Economic Frame,The budget was adjusted by the,The budget was reduced by the,7,2.8928956453455612e-05,1.1061677469115239e-05,1.3934921026229858,0.6656067371368408,1.82358980178833,0.798924446105957,0.061016082763671875,-3.149599075317383,1.3934921026229858,0.6656067371368408
The brief was drafted by the,The brief was corrupted by the,brief,drafted,corrupted,db3ed45f691146539b5f13010bedfe3d,Legal Administrative Frame,The brief was drafted by the,The brief was corrupted by the,7,9.153752034762874e-05,2.3033240722725168e-05,2.3534908294677734,0.6824233531951904,2.8571176528930664,0.4529910087585449,3.017557144165039,-0.17550086975097656,2.3534908294677734,0.6824233531951904
The manuscript was reviewed by the,The manuscript was delayed by the,manuscript,reviewed,delayed,aa34fd7d40ab4650bc984bbe528ca3bf,Academic Scientific Frame,The manuscript was reviewed by the,The manuscript was delayed by the,7,0.00015451712533831596,1.1625194019870833e-05,2.11688232421875,0.5342981815338135,3.393355369567871,-0.030022621154785156,2.0047802925109863,-0.5408859252929688,2.11688232421875,0.5342981815338135
The gravy was prepared by the,The gravy was tainted by the,gravy,prepared,tainted,b99858de8c2a4925a5e2f75ca5b68ac8,Culinary Frame,The gravy was prepared by the,The gravy was tainted by the,7,0.0001619467802811414,-1.4261779142543674e-05,1.6928422451019287,-0.034107208251953125,1.4360466003417969,-0.384061336517334,2.4492969512939453,-0.7930669784545898,1.6928422451019287,-0.034107208251953125
The child was transported by the,The child was blinded by the,child,transported,blinded,82b84b6d8484497aa163ae133e9b742d,Humans as Physical Entities,The child was transported by the,The child was blinded by the,7,-9.692992171039805e-05,-0.00014021963579580188,1.0849964618682861,-1.5640745162963867,0.44506406784057617,-1.8363919258117676,3.508626937866211,-1.3791427612304688,1.0849964618682861,-1.5640745162963867
The subsidy was reviewed by the,The subsidy was reduced by the,subsidy,reviewed,reduced,74b3bea7a024419a83c49f681c34cc11,Financial Economic Frame,The subsidy was reviewed by the,The subsidy was reduced by the,7,3.5738732549361885e-05,2.353418676648289e-05,1.5955307483673096,1.095829963684082,2.3992481231689453,1.295252799987793,2.1880383491516113,-1.5933446884155273,1.5955307483673096,1.095829963684082
The reserve was allocated by the,The reserve was constrained by the,reserve,allocated,constrained,eeb009401101416abe052a0c850c3da4,Financial Economic Frame,The reserve was allocated by the,The reserve was constrained by the,7,4.97502442158293e-05,-1.7100528566516005e-05,1.4083726406097412,0.12288665771484375,1.782071590423584,-0.16737890243530273,2.0296316146850586,-1.165888786315918,1.4083726406097412,0.12288665771484375
The neighbor was rescued by the,The neighbor was frozen by the,neighbor,rescued,frozen,c6c3eb0d12384e25ae2184c8a6008438,Humans as Physical Entities,The neighbor was rescued by the,The neighbor was frozen by the,7,8.706138032721356e-05,-9.788179158931598e-05,1.3691394329071045,-1.9192109107971191,1.1637215614318848,-2.5803651809692383,3.6282997131347656,-0.635167121887207,1.3691394329071045,-1.9192109107971191
The abstract was archived by the,The abstract was damaged by the,abstract,archived,damaged,1fabf84c313c48c2bbba3fa6f7e8e757,Academic Scientific Frame,The abstract was archived by the,The abstract was damaged by the,7,0.0005430186865851283,-0.00016403791960328817,1.9045517444610596,-1.4286344051361084,2.8748397827148438,-2.182353973388672,2.492767333984375,-0.11185836791992188,1.9045517444610596,-1.4286344051361084
The prisoner was examined by the,The prisoner was struck by the,prisoner,examined,struck,c7d395747e0b4f26bcf84a0955eccce6,Humans as Physical Entities,The prisoner was examined by the,The prisoner was struck by the,7,0.00020198564743623137,-0.0003074363630730659,2.2193567752838135,-1.566751480102539,2.9739484786987305,-2.5149779319763184,2.971920967102051,-0.05976390838623047,2.2193567752838135,-1.566751480102539
The income was allocated by the,The income was reduced by the,income,allocated,reduced,2e89368ff1264faab6ff07f036635126,Financial Economic Frame,The income was allocated by the,The income was reduced by the,7,9.974642307497561e-05,1.9313087250338867e-05,2.306060552597046,0.8081192970275879,2.64224910736084,0.825078010559082,2.8873229026794434,-1.5222654342651367,2.306060552597046,0.8081192970275879
The income was reported by the,The income was reduced by the,income,reported,reduced,8f0da52c5408442aa0bdf35328595bf9,Financial Economic Frame,The income was reported by the,The income was reduced by the,7,0.00012799285468645394,1.9313087250338867e-05,2.4576148986816406,0.8081192970275879,2.607567310333252,0.825078010559082,3.7875499725341797,-1.5222654342651367,2.4576148986816406,0.8081192970275879
The model was shared by the,The model was damaged by the,model,shared,damaged,0bbd35daec3b4c4d9e8df5f0a10f4ac3,Information Resources,The model was shared by the,The model was damaged by the,7,0.00017074494098778814,-0.0002782566880341619,2.11633563041687,-1.697826862335205,2.327211380004883,-2.759842872619629,2.967251777648926,-0.47377490997314453,2.11633563041687,-1.697826862335205
The summary was archived by the,The summary was damaged by the,summary,archived,damaged,167bb33ec9ab4c6b837aad29ab8c12e8,Academic Scientific Frame,The summary was archived by the,The summary was damaged by the,7,0.0002256450679851696,-0.00018167185771744698,1.6637728214263916,-1.60614013671875,2.2728161811828613,-2.4551377296447754,2.26324462890625,-0.17566490173339844,1.6637728214263916,-1.60614013671875
The bunker was planned by the,The bunker was battered by the,bunker,planned,battered,8fecb19b5a0f4fa98040a2724ec29bfe,Physical Structures,The bunker was planned by the,The bunker was battered by the,7,5.912471533520147e-05,-8.726753731025383e-05,1.9624145030975342,-1.347783088684082,1.5680232048034668,-2.5128836631774902,3.5121707916259766,-0.5990982055664062,1.9624145030975342,-1.347783088684082
The farmer was protected by the,The farmer was crushed by the,farmer,protected,crushed,22da97b3a40c43b6bf5f8989725cb30c,Humans as Physical Entities,The farmer was protected by the,The farmer was crushed by the,7,7.83324685471598e-06,-0.0002273725694976747,0.05032968521118164,-1.8608429431915283,0.03711652755737305,-2.9704675674438477,1.1885666847229004,-0.6495637893676758,0.05032968521118164,-1.8608429431915283
The survivor was interviewed by the,The survivor was struck by the,survivor,interviewed,struck,a4bdc4b688d84151bbbe2441d0fd5ee6,Humans as Physical Entities,The survivor was interviewed by the,The survivor was struck by the,7,7.614145579282194e-05,-0.00028662043041549623,2.691981554031372,-1.823457956314087,2.811680793762207,-2.839552402496338,3.2271947860717773,-1.3809528350830078,2.691981554031372,-1.823457956314087
The harbor was maintained by the,The harbor was shaken by the,harbor,maintained,shaken,07e058b774b24a129714c4c5683bacbf,Physical Structures,The harbor was maintained by the,The harbor was shaken by the,7,4.147826984990388e-06,-0.0001812592672649771,1.0921984910964966,-1.3638672828674316,0.5807952880859375,-2.7848711013793945,1.2353363037109375,-1.3843364715576172,1.0921984910964966,-1.3638672828674316
The tower was repaired by the,The tower was battered by the,tower,repaired,battered,b4bad2bd15194b589abd3767a8bff497,Physical Structures,The tower was repaired by the,The tower was battered by the,7,6.616814789595082e-05,-0.00011527879541972652,1.2225382328033447,-1.3987796306610107,0.8481221199035645,-2.799161911010742,3.523125171661377,-0.5545377731323242,1.2225382328033447,-1.3987796306610107
The dividend was adjusted by the,The dividend was depleted by the,dividend,adjusted,depleted,11858e62c4e542ab8a40e70d61b5448d,Financial Economic Frame,The dividend was adjusted by the,The dividend was depleted by the,7,3.7679943488910794e-05,6.512298568850383e-06,1.2286168336868286,0.28054070472717285,1.8466320037841797,0.04859161376953125,1.1350579261779785,-0.905458927154541,1.2286168336868286,0.28054070472717285
The balance was approved by the,The balance was depleted by the,balance,approved,depleted,6ee8e0331cde4ce1bc00f244bfe80598,Financial Economic Frame,The balance was approved by the,The balance was depleted by the,7,1.628936115594115e-05,-2.3689326553721912e-05,0.9061973094940186,-0.3304402828216553,1.3626842498779297,-0.9802799224853516,0.9300708770751953,-0.275515079498291,0.9061973094940186,-0.3304402828216553
The jacket was washed by the,The jacket was stained by the,jacket,washed,stained,7d54a5f4a7e94c6cad31895e9be80e56,Textile Garment Frame,The jacket was washed by the,The jacket was stained by the,7,-0.0001132700708694756,-0.00011007410648744553,-0.34561872482299805,-1.5030343532562256,-0.9162306785583496,-2.078777313232422,2.72318172454834,-1.622835636138916,-0.34561872482299805,-1.5030343532562256
The broth was cooked by the,The broth was tainted by the,broth,cooked,tainted,6de917e54e8745f39fa02c5e5db5c94f,Culinary Frame,The broth was cooked by the,The broth was tainted by the,7,0.00013022375060245395,-8.608058124082163e-05,1.3184185028076172,-0.8169825077056885,1.218010425567627,-1.7027206420898438,1.6367096900939941,-1.9493293762207031,1.3184185028076172,-0.8169825077056885
The dam was designed by the,The dam was damaged by the,dam,designed,damaged,00e4fbe47afc4b8bb9dd0e0acf6da599,Physical Structures,The dam was designed by the,The dam was damaged by the,7,4.7640740376664326e-05,-0.00030935800168663263,1.2444186210632324,-1.5053718090057373,1.227034568786621,-3.173548698425293,2.21075439453125,-0.32117271423339844,1.2444186210632324,-1.5053718090057373
The neighbor was assisted by the,The neighbor was struck by the,neighbor,assisted,struck,6ad7a2c355d34dc4bb7c79d09127a429,Humans as Physical Entities,The neighbor was assisted by the,The neighbor was struck by the,7,0.0002150564978364855,-0.00044220106792636216,1.9448847770690918,-1.4779396057128906,2.1466636657714844,-2.221815586090088,4.250201225280762,-0.8983631134033203,1.9448847770690918,-1.4779396057128906
The stadium was financed by the,The stadium was shaken by the,stadium,financed,shaken,1883357683de413eb146fb1bc18945f6,Physical Structures,The stadium was financed by the,The stadium was shaken by the,7,4.598282976076007e-05,-0.00010949447460006922,0.9996943473815918,-0.8960511684417725,1.2768001556396484,-1.9507455825805664,0.7786159515380859,-0.4779052734375,0.9996943473815918,-0.8960511684417725
The manuscript was edited by the,The manuscript was damaged by the,manuscript,edited,damaged,f89a98e467ad413a80ea3491c03a7b23,Information Resources,The manuscript was edited by the,The manuscript was damaged by the,7,0.00032175102387554944,-0.00012686807895079255,2.8049979209899902,-1.3850934505462646,4.053237438201904,-2.0845518112182617,2.234772205352783,-0.5770092010498047,2.8049979209899902,-1.3850934505462646
The neighbor was questioned by the,The neighbor was frozen by the,neighbor,questioned,frozen,09e9ac1135294598b488653b8e7b5351,Humans as Physical Entities,The neighbor was questioned by the,The neighbor was frozen by the,7,0.0003355751105118543,-9.78817988652736e-05,2.4897243976593018,-1.9192109107971191,3.0258870124816895,-2.5803651809692383,3.4436583518981934,-0.635167121887207,2.4897243976593018,-1.9192109107971191
The tower was planned by the,The tower was flooded by the,tower,planned,flooded,85d50099122840e49898b4bebafe8aa7,Physical Structures,The tower was planned by the,The tower was flooded by the,7,0.000137725641252473,-0.00011679642921080813,1.9618220329284668,-1.404876947402954,2.064084053039551,-2.696969509124756,3.27980375289917,-0.06720542907714844,1.9618220329284668,-1.404876947402954
The revenue was adjusted by the,The revenue was inflated by the,revenue,adjusted,inflated,be1dbc7767c14120b93036c5b1983c18,Financial Economic Frame,The revenue was adjusted by the,The revenue was inflated by the,7,3.734140409505926e-05,3.0217252060538158e-06,1.0735299587249756,0.22910475730895996,1.5669035911560059,-0.03772306442260742,0.7125163078308105,-0.8591189384460449,1.0735299587249756,0.22910475730895996
The profit was reported by the,The profit was constrained by the,profit,reported,constrained,ffc2c81030404552a37406061d663fd7,Financial Economic Frame,The profit was reported by the,The profit was constrained by the,7,5.495828008861281e-05,7.866146916057914e-07,1.5043690204620361,0.32384753227233887,1.6517868041992188,0.18550586700439453,2.4577765464782715,-1.0786452293395996,1.5043690204620361,0.32384753227233887
The coat was folded by the,The coat was stained by the,coat,folded,stained,57adc872858a4300b690fe3ca4d5ee4d,Textile Garment Frame,The coat was folded by the,The coat was stained by the,7,0.0001611956104170531,-0.00011177379928994924,1.1387548446655273,-1.3702874183654785,1.0315494537353516,-2.0452470779418945,3.0199060440063477,-1.5248417854309082,1.1387548446655273,-1.3702874183654785
The budget was reported by the,The budget was constrained by the,budget,reported,constrained,93947321f2174c1fb7772d0b8dac4774,Financial Economic Frame,The budget was reported by the,The budget was constrained by the,7,3.20064282277599e-05,-8.477203664369881e-06,1.5244072675704956,0.1466541290283203,2.24098539352417,-0.2469158172607422,1.8343214988708496,-2.218630313873291,1.5244072675704956,0.1466541290283203
The report was edited by the,The report was damaged by the,report,edited,damaged,64dc4109e5564e6ebae7af10a565dc6b,Information Resources,The report was edited by the,The report was damaged by the,7,0.00011891256144735962,-0.00018064127652905881,2.419966697692871,-1.3937320709228516,3.5316367149353027,-2.4692721366882324,2.2474660873413086,-0.6549406051635742,2.419966697692871,-1.3937320709228516
The chili was seasoned by the,The chili was tainted by the,chili,seasoned,tainted,e187becb79004a23a68819b67cb0f3ed,Culinary Frame,The chili was seasoned by the,The chili was tainted by the,7,-5.899390089325607e-06,-5.361892544897273e-05,0.44373083114624023,-0.4958932399749756,0.06738424301147461,-1.1565513610839844,1.1703429222106934,-1.7744479179382324,0.44373083114624023,-0.4958932399749756
The pie was cooked by the,The pie was contaminated by the,pie,cooked,contaminated,081ea4bd810a4e68b0579db162c340d2,Culinary Frame,The pie was cooked by the,The pie was contaminated by the,7,0.00014227672363631427,-0.00015593550051562488,1.4793193340301514,-1.6391279697418213,1.4886679649353027,-2.3928279876708984,2.51358699798584,-1.8968377113342285,1.4793193340301514,-1.6391279697418213
The budget was reviewed by the,The budget was drained by the,budget,reviewed,drained,64e31d34b0fc48d3a35c69a9c1516a80,Financial Economic Frame,The budget was reviewed by the,The budget was drained by the,7,4.402005652082153e-05,1.6114427126012743e-07,1.6076842546463013,0.16824698448181152,2.6931066513061523,-0.26805973052978516,0.8905892372131348,-0.839261531829834,1.6076842546463013,0.16824698448181152
The valuation was allocated by the,The valuation was constrained by the,valuation,allocated,constrained,8380b7c9b5b64b1b90d55b907660411d,Financial Economic Frame,The valuation was allocated by the,The valuation was constrained by the,7,6.713648326694965e-05,-1.629159669391811e-07,1.868293046951294,0.3402268886566162,2.555058002471924,0.32262706756591797,3.0874435901641846,-0.8649630546569824,1.868293046951294,0.3402268886566162
The summary was reviewed by the,The summary was damaged by the,summary,reviewed,damaged,2e9228df73cd4520ae3b9605d42c652f,Academic Scientific Frame,The summary was reviewed by the,The summary was damaged by the,7,7.786809146637097e-05,-0.00018167185771744698,2.029942274093628,-1.606140375137329,3.448038101196289,-2.4551377296447754,2.6126675605773926,-0.17566490173339844,2.029942274093628,-1.606140375137329
The pasta was cooked by the,The pasta was tainted by the,pasta,cooked,tainted,7e05e66f98db436cb0a5c65149a94c90,Culinary Frame,The pasta was cooked by the,The pasta was tainted by the,7,0.00022288458421826363,-9.032793605001643e-05,1.6050693988800049,-0.7476160526275635,1.6529288291931152,-1.5129575729370117,2.203159809112549,-2.2438745498657227,1.6050693988800049,-0.7476160526275635
The profit was approved by the,The profit was reduced by the,profit,approved,reduced,82ca6a3682514a78aecac7c7e562ff8d,Financial Economic Frame,The profit was approved by the,The profit was reduced by the,7,2.9092867407598533e-05,3.073429616051726e-05,1.1047616004943848,0.7243247032165527,1.5815563201904297,0.8507323265075684,1.3319344520568848,-1.802682876586914,1.1047616004943848,0.7243247032165527
The dataset was published by the,The dataset was delayed by the,dataset,published,delayed,34967bafd08a48739fe1e7be45e2057e,Academic Scientific Frame,The dataset was published by the,The dataset was delayed by the,7,7.083892796799773e-06,-9.39189521886874e-06,1.1085302829742432,0.2514321804046631,1.7299447059631348,-0.3179812431335449,1.1717679500579834,-0.2550935745239258,1.1085302829742432,0.2514321804046631
The surplus was valued by the,The surplus was depleted by the,surplus,valued,depleted,6a3e972b274c4816986c0e5458a3e146,Financial Economic Frame,The surplus was valued by the,The surplus was depleted by the,7,7.734308019280434e-05,-1.618349051568657e-05,1.9886972904205322,-0.1319410800933838,2.142960548400879,-0.7322421073913574,2.833714485168457,-0.4400501251220703,1.9886972904205322,-0.1319410800933838
The broth was cooked by the,The broth was contaminated by the,broth,cooked,contaminated,124a060bbaeb415eb3b281520217e507,Culinary Frame,The broth was cooked by the,The broth was contaminated by the,7,0.00013022375060245395,-0.00013670681801158935,1.3184185028076172,-1.3769402503967285,1.218010425567627,-2.554614543914795,1.6367096900939941,-1.988631248474121,1.3184185028076172,-1.3769402503967285
The protocol was validated by the,The protocol was obscured by the,protocol,validated,obscured,65fb41143df644728211b9802c7d35bf,Academic Scientific Frame,The protocol was validated by the,The protocol was obscured by the,7,8.571063517592847e-06,-1.598971357452683e-05,0.3033188581466675,-0.5477035045623779,0.48070240020751953,-0.5607781410217285,0.915593147277832,-0.18007183074951172,0.3033188581466675,-0.5477035045623779
The valuation was reported by the,The valuation was reduced by the,valuation,reported,reduced,2696d2e2bed34677b3f6df5522c2beab,Financial Economic Frame,The valuation was reported by the,The valuation was reduced by the,7,5.831790258525871e-05,3.618952177930623e-05,1.768607497215271,0.9875903129577637,2.0958266258239746,1.5207839012145996,2.8957252502441406,-1.1804437637329102,1.768607497215271,0.9875903129577637
The surplus was approved by the,The surplus was inflated by the,surplus,approved,inflated,3bf0ba3b5aef450dbbcc8bfdd5c48168,Financial Economic Frame,The surplus was approved by the,The surplus was inflated by the,7,1.6339519788743928e-05,2.8324029699433595e-07,0.7031142711639404,0.16854262351989746,0.9770298004150391,-0.11968755722045898,0.8007488250732422,-1.0451130867004395,0.7031142711639404,0.16854262351989746
The dividend was reported by the,The dividend was disrupted by the,dividend,reported,disrupted,4a08ee9ef79444d88bd65b2a425101c8,Financial Economic Frame,The dividend was reported by the,The dividend was disrupted by the,7,4.632680065697059e-05,1.3710105122299865e-06,1.4980554580688477,0.30284667015075684,1.9255619049072266,-0.1165761947631836,2.7672390937805176,-0.6743464469909668,1.4980554580688477,0.30284667015075684
The factory was monitored by the,The factory was shaken by the,factory,monitored,shaken,10e8df54538b436297eb0f85643d8a81,Physical Structures,The factory was monitored by the,The factory was shaken by the,7,-8.35711216495838e-06,-0.00016082843649201095,0.23111701011657715,-1.0820913314819336,-0.16426658630371094,-2.0810351371765137,1.5613059997558594,-1.001455307006836,0.23111701011657715,-1.0820913314819336
The worker was treated by the,The worker was blinded by the,worker,treated,blinded,a1f926526e3b4d8889efcb1853d2e2f6,Humans as Physical Entities,The worker was treated by the,The worker was blinded by the,7,-7.213689968921244e-06,-0.00016766577027738094,1.3940644264221191,-1.8554139137268066,0.9167523384094238,-2.6216073036193848,3.6965556144714355,-1.3434877395629883,1.3940644264221191,-1.8554139137268066
The child was examined by the,The child was struck by the,child,examined,struck,2b2dcc0b49d34156b436ec800d621d0e,Humans as Physical Entities,The child was examined by the,The child was struck by the,7,0.0002950068737845868,-0.0004158427764195949,2.3420369625091553,-1.50081205368042,3.399345874786377,-2.0861663818359375,2.9138331413269043,-0.20230674743652344,2.3420369625091553,-1.50081205368042
The summary was cited by the,The summary was damaged by the,summary,cited,damaged,9545367f1d724e0d9c64f009612a74c2,Academic Scientific Frame,The summary was cited by the,The summary was damaged by the,7,8.943349530454725e-05,-0.00018167185771744698,2.5037190914154053,-1.60614013671875,3.0995559692382812,-2.4551377296447754,2.546177864074707,-0.17566490173339844,2.5037190914154053,-1.60614013671875
The balance was reviewed by the,The balance was inflated by the,balance,reviewed,inflated,8179d9d6bbd34cb8a375c77e8b6044e9,Financial Economic Frame,The balance was reviewed by the,The balance was inflated by the,7,6.584032234968618e-05,-6.246165867196396e-06,1.693596601486206,-0.053903818130493164,2.7888550758361816,-0.4157233238220215,2.6984500885009766,-0.8602557182312012,1.693596601486206,-0.053903818130493164
The submarine was inspected by the,The submarine was blocked by the,submarine,inspected,blocked,c24e093e46194e80bfb7d0060c11cf27,Vehicles and Conveyances,The submarine was inspected by the,The submarine was blocked by the,7,3.6527435440802947e-06,-4.850081313634291e-05,1.0710649490356445,-0.7049887180328369,0.7231717109680176,-1.3828082084655762,1.8906478881835938,-0.13611984252929688,1.0710649490356445,-0.7049887180328369
The tunnel was maintained by the,The tunnel was battered by the,tunnel,maintained,battered,da783de14c2a4c899d400c8e41968d26,Physical Structures,The tunnel was maintained by the,The tunnel was battered by the,7,1.0695944183680695e-05,-0.0001108686119550839,0.5305492877960205,-1.4524507522583008,0.19455337524414062,-2.6906943321228027,2.1753950119018555,-0.6919946670532227,0.5305492877960205,-1.4524507522583008
The stadium was inspected by the,The stadium was battered by the,stadium,inspected,battered,a6c7b96bb76b43ab85a6c56c96709990,Physical Structures,The stadium was inspected by the,The stadium was battered by the,7,-4.942190571455285e-06,-0.00010345280315959826,0.7898399829864502,-1.2107946872711182,1.0603861808776855,-2.267007827758789,1.7964730262756348,-0.9037532806396484,0.7898399829864502,-1.2107946872711182
The girl was questioned by the,The girl was blinded by the,girl,questioned,blinded,c27b9e810f664df19cfcd932984fc8db,Humans as Physical Entities,The girl was questioned by the,The girl was blinded by the,7,0.00019622767285909504,-0.0001342365867458284,2.8729805946350098,-1.6755743026733398,3.214416027069092,-2.062821388244629,3.856128215789795,-1.2911643981933594,2.8729805946350098,-1.6755743026733398
The formula was cited by the,The formula was damaged by the,formula,cited,damaged,e36e6a942b87473d8fdfb2bbf2c3bba5,Academic Scientific Frame,The formula was cited by the,The formula was damaged by the,7,9.405035234522074e-05,-0.0002304825757164508,2.383016586303711,-1.4345026016235352,2.752039909362793,-2.5457921028137207,3.2539186477661133,-0.2498455047607422,2.383016586303711,-1.4345026016235352
